customer_id,session_date,experiment_group,city,device_type,acquisition_channel
83287,2023-08-05 18:28:25,Variant,Hyderabad,Android,Referral
83287,2023-09-07 18:28:25,Variant,Hyderabad,Android,Referral
83287,2023-09-12 18:28:25,Variant,Hyderabad,Android,Referral
83287,2023-09-12 18:28:25,Variant,Hyderabad,Android,Referral
134152,2023-08-15 17:15:41,Control,Hyderabad,Android,Organic
134152,2023-09-04 17:15:41,Control,Hyderabad,Android,Organic
345899,2023-09-16 15:01:55,Control,Hyderabad,Android,Organic
345899,2023-09-28 15:01:55,Control,Hyderabad,Android,Organic
345899,2023-10-06 15:01:55,Control,Hyderabad,Android,Organic
38050,2023-07-25 02:46:37,Variant,Hyderabad,Android,Facebook
38050,2023-07-28 02:46:37,Variant,Hyderabad,Android,Facebook
38050,2023-08-11 02:46:37,Variant,Hyderabad,Android,Facebook
38050,2023-08-23 02:46:37,Variant,Hyderabad,Android,Facebook
38050,2023-08-31 02:46:37,Variant,Hyderabad,Android,Facebook
38050,2023-09-10 02:46:37,Variant,Hyderabad,Android,Facebook
259341,2023-08-21 06:27:42,Variant,Delhi,iOS,Referral
259341,2023-08-23 06:27:42,Variant,Delhi,iOS,Referral
259341,2023-09-01 06:27:42,Variant,Delhi,iOS,Referral
259341,2023-09-29 06:27:42,Variant,Delhi,iOS,Referral
259341,2023-10-01 06:27:42,Variant,Delhi,iOS,Referral
234089,2023-11-15 10:16:46,Variant,Mumbai,Android,Referral
234089,2023-11-18 10:16:46,Variant,Mumbai,Android,Referral
234089,2023-11-29 10:16:46,Variant,Mumbai,Android,Referral
234089,2023-12-15 10:16:46,Variant,Mumbai,Android,Referral
125123,2023-11-05 00:13:59,Variant,Bangalore,iOS,Organic
125123,2023-11-16 00:13:59,Variant,Bangalore,iOS,Organic
125123,2023-12-27 00:13:59,Variant,Bangalore,iOS,Organic
365244,2023-07-07 12:51:25,Control,Chennai,Android,Organic
365244,2023-08-22 12:51:25,Control,Chennai,Android,Organic
365244,2023-09-02 12:51:25,Control,Chennai,Android,Organic
63020,2023-09-03 07:46:30,Control,Hyderabad,Android,Instagram
63020,2023-09-19 07:46:30,Control,Hyderabad,Android,Instagram
63020,2023-09-25 07:46:30,Control,Hyderabad,Android,Instagram
222879,2023-10-12 18:33:31,Control,Mumbai,Android,Google Ads
222879,2023-10-17 18:33:31,Control,Mumbai,Android,Google Ads
275535,2023-10-21 06:32:24,Control,Chennai,Android,Instagram
275535,2023-11-05 06:32:24,Control,Chennai,Android,Instagram
49793,2023-07-16 15:48:13,Control,Mumbai,Android,Referral
49793,2023-08-19 15:48:13,Control,Mumbai,Android,Referral
214394,2023-08-27 06:09:43,Control,Bangalore,Android,Google Ads
214394,2023-09-22 06:09:43,Control,Bangalore,Android,Google Ads
214394,2023-10-18 06:09:43,Control,Bangalore,Android,Google Ads
91907,2023-08-23 23:10:12,Control,Pune,Android,Organic
91907,2023-08-29 23:10:12,Control,Pune,Android,Organic
91907,2023-09-02 23:10:12,Control,Pune,Android,Organic
91907,2023-09-13 23:10:12,Control,Pune,Android,Organic
91907,2023-09-27 23:10:12,Control,Pune,Android,Organic
59419,2023-10-19 08:37:35,Variant,Mumbai,Android,Google Ads
59419,2023-11-02 08:37:35,Variant,Mumbai,Android,Google Ads
59419,2023-11-03 08:37:35,Variant,Mumbai,Android,Google Ads
50199,2023-09-03 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-09-10 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-09-28 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-10-14 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-10-15 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-10-17 23:06:20,Variant,Hyderabad,Android,Organic
50199,2023-10-20 23:06:20,Variant,Hyderabad,Android,Organic
325210,2023-10-19 08:41:53,Variant,Bangalore,iOS,Organic
325210,2023-10-24 08:41:53,Variant,Bangalore,iOS,Organic
325210,2023-11-06 08:41:53,Variant,Bangalore,iOS,Organic
325210,2023-11-15 08:41:53,Variant,Bangalore,iOS,Organic
100999,2023-08-10 07:10:38,Variant,Delhi,iOS,Google Ads
100999,2023-08-23 07:10:38,Variant,Delhi,iOS,Google Ads
100999,2023-08-30 07:10:38,Variant,Delhi,iOS,Google Ads
100999,2023-09-02 07:10:38,Variant,Delhi,iOS,Google Ads
100999,2023-09-06 07:10:38,Variant,Delhi,iOS,Google Ads
100999,2023-09-27 07:10:38,Variant,Delhi,iOS,Google Ads
146588,2023-08-04 10:45:08,Control,Mumbai,Android,Facebook
146588,2023-09-02 10:45:08,Control,Mumbai,Android,Facebook
146588,2023-09-04 10:45:08,Control,Mumbai,Android,Facebook
310051,2023-08-19 10:44:39,Variant,Mumbai,Android,Organic
310051,2023-08-28 10:44:39,Variant,Mumbai,Android,Organic
310051,2023-09-09 10:44:39,Variant,Mumbai,Android,Organic
310051,2023-09-10 10:44:39,Variant,Mumbai,Android,Organic
310051,2023-10-06 10:44:39,Variant,Mumbai,Android,Organic
310051,2023-10-06 10:44:39,Variant,Mumbai,Android,Organic
128243,2023-09-06 20:33:29,Control,Chennai,Android,Instagram
128243,2023-10-27 20:33:29,Control,Chennai,Android,Instagram
53543,2023-07-22 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-07-24 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-08-05 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-08-05 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-08-13 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-09-07 11:00:40,Variant,Delhi,iOS,Organic
53543,2023-09-13 11:00:40,Variant,Delhi,iOS,Organic
230535,2024-01-06 11:56:43,Control,Bangalore,Android,Organic
230535,2024-01-14 11:56:43,Control,Bangalore,Android,Organic
230535,2024-01-18 11:56:43,Control,Bangalore,Android,Organic
230535,2024-01-21 11:56:43,Control,Bangalore,Android,Organic
230535,2024-01-26 11:56:43,Control,Bangalore,Android,Organic
127122,2023-10-18 19:42:51,Variant,Hyderabad,Android,Organic
127122,2023-10-18 19:42:51,Variant,Hyderabad,Android,Organic
127122,2023-10-20 19:42:51,Variant,Hyderabad,Android,Organic
127122,2023-11-14 19:42:51,Variant,Hyderabad,Android,Organic
111125,2024-02-08 15:02:19,Control,Bangalore,iOS,Organic
111125,2024-02-16 15:02:19,Control,Bangalore,iOS,Organic
144997,2023-11-07 08:12:28,Control,Delhi,Android,Referral
144997,2023-11-16 08:12:28,Control,Delhi,Android,Referral
97991,2023-07-24 20:59:20,Variant,Bangalore,Android,Organic
97991,2023-08-16 20:59:20,Variant,Bangalore,Android,Organic
97991,2023-08-23 20:59:20,Variant,Bangalore,Android,Organic
58533,2023-12-23 06:43:40,Control,Mumbai,Android,Referral
58533,2023-12-24 06:43:40,Control,Mumbai,Android,Referral
58533,2024-01-09 06:43:40,Control,Mumbai,Android,Referral
58533,2024-01-24 06:43:40,Control,Mumbai,Android,Referral
104336,2023-10-01 09:02:06,Variant,Delhi,Android,Facebook
104336,2023-10-13 09:02:06,Variant,Delhi,Android,Facebook
104336,2023-10-28 09:02:06,Variant,Delhi,Android,Facebook
104336,2023-10-29 09:02:06,Variant,Delhi,Android,Facebook
232582,2023-09-05 20:57:16,Variant,Chennai,Android,Organic
232582,2023-09-23 20:57:16,Variant,Chennai,Android,Organic
232582,2023-09-26 20:57:16,Variant,Chennai,Android,Organic
195927,2023-07-26 11:57:52,Variant,Hyderabad,Android,Instagram
195927,2023-08-11 11:57:52,Variant,Hyderabad,Android,Instagram
195927,2023-08-19 11:57:52,Variant,Hyderabad,Android,Instagram
195927,2023-09-05 11:57:52,Variant,Hyderabad,Android,Instagram
373689,2023-07-04 13:36:24,Variant,Delhi,Android,Organic
373689,2023-07-07 13:36:24,Variant,Delhi,Android,Organic
373689,2023-08-27 13:36:24,Variant,Delhi,Android,Organic
370372,2023-11-12 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-11-26 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-11-30 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-12-07 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-12-16 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-12-21 20:51:18,Variant,Bangalore,Android,Google Ads
370372,2023-12-27 20:51:18,Variant,Bangalore,Android,Google Ads
264707,2023-10-19 21:09:28,Control,Chennai,iOS,Organic
264707,2023-11-09 21:09:28,Control,Chennai,iOS,Organic
42385,2023-11-20 21:21:27,Variant,Bangalore,Android,Organic
42385,2023-12-05 21:21:27,Variant,Bangalore,Android,Organic
42385,2023-12-16 21:21:27,Variant,Bangalore,Android,Organic
42385,2023-12-18 21:21:27,Variant,Bangalore,Android,Organic
139085,2023-08-21 09:53:04,Variant,Hyderabad,Android,Organic
139085,2023-08-22 09:53:04,Variant,Hyderabad,Android,Organic
139085,2023-09-03 09:53:04,Variant,Hyderabad,Android,Organic
198309,2024-01-09 04:09:15,Variant,Delhi,Android,Organic
198309,2024-01-17 04:09:15,Variant,Delhi,Android,Organic
198309,2024-01-24 04:09:15,Variant,Delhi,Android,Organic
198309,2024-02-03 04:09:15,Variant,Delhi,Android,Organic
399478,2023-08-06 19:41:59,Control,Bangalore,iOS,Organic
399478,2023-08-26 19:41:59,Control,Bangalore,iOS,Organic
399478,2023-08-31 19:41:59,Control,Bangalore,iOS,Organic
399478,2023-09-12 19:41:59,Control,Bangalore,iOS,Organic
40010,2023-10-05 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-10-11 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-10-13 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-10-18 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-10-23 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-10-29 07:48:39,Variant,Bangalore,Android,Google Ads
40010,2023-11-06 07:48:39,Variant,Bangalore,Android,Google Ads
48131,2023-11-07 08:52:14,Variant,Delhi,Android,Instagram
48131,2023-11-13 08:52:14,Variant,Delhi,Android,Instagram
48131,2023-11-16 08:52:14,Variant,Delhi,Android,Instagram
48131,2023-11-19 08:52:14,Variant,Delhi,Android,Instagram
48131,2023-12-12 08:52:14,Variant,Delhi,Android,Instagram
48131,2023-12-23 08:52:14,Variant,Delhi,Android,Instagram
41692,2023-12-06 05:07:22,Variant,Delhi,iOS,Instagram
41692,2023-12-30 05:07:22,Variant,Delhi,iOS,Instagram
41692,2024-01-04 05:07:22,Variant,Delhi,iOS,Instagram
61305,2023-12-29 11:20:18,Control,Mumbai,iOS,Google Ads
61305,2023-12-31 11:20:18,Control,Mumbai,iOS,Google Ads
61305,2024-01-03 11:20:18,Control,Mumbai,iOS,Google Ads
61305,2024-01-19 11:20:18,Control,Mumbai,iOS,Google Ads
123780,2023-08-08 02:31:35,Control,Delhi,Android,Organic
123780,2023-08-20 02:31:35,Control,Delhi,Android,Organic
123780,2023-09-10 02:31:35,Control,Delhi,Android,Organic
385248,2023-11-14 12:35:46,Control,Mumbai,iOS,Organic
385248,2023-12-15 12:35:46,Control,Mumbai,iOS,Organic
385248,2023-12-21 12:35:46,Control,Mumbai,iOS,Organic
97806,2023-09-05 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-09-14 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-09-18 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-09-28 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-09-29 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-10-15 07:54:10,Variant,Bangalore,Android,Organic
97806,2023-10-22 07:54:10,Variant,Bangalore,Android,Organic
52463,2023-10-10 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-10-17 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-11-02 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-11-05 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-11-08 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-11-16 10:49:04,Variant,Hyderabad,Android,Organic
52463,2023-11-20 10:49:04,Variant,Hyderabad,Android,Organic
105068,2023-08-07 10:03:38,Control,Bangalore,Android,Referral
105068,2023-08-24 10:03:38,Control,Bangalore,Android,Referral
105068,2023-09-01 10:03:38,Control,Bangalore,Android,Referral
71791,2023-07-30 19:56:25,Control,Chennai,Android,Referral
71791,2023-08-17 19:56:25,Control,Chennai,Android,Referral
71791,2023-08-29 19:56:25,Control,Chennai,Android,Referral
362068,2023-12-06 23:31:50,Control,Mumbai,Android,Organic
362068,2024-01-07 23:31:50,Control,Mumbai,Android,Organic
298824,2023-11-17 05:04:57,Control,Hyderabad,Android,Organic
298824,2023-11-20 05:04:57,Control,Hyderabad,Android,Organic
298824,2023-12-25 05:04:57,Control,Hyderabad,Android,Organic
94524,2023-11-22 15:22:16,Variant,Hyderabad,Android,Instagram
94524,2023-12-13 15:22:16,Variant,Hyderabad,Android,Instagram
94524,2023-12-19 15:22:16,Variant,Hyderabad,Android,Instagram
94524,2024-01-02 15:22:16,Variant,Hyderabad,Android,Instagram
342107,2023-08-15 14:22:19,Variant,Pune,Android,Instagram
342107,2023-08-22 14:22:19,Variant,Pune,Android,Instagram
342107,2023-09-09 14:22:19,Variant,Pune,Android,Instagram
342107,2023-09-22 14:22:19,Variant,Pune,Android,Instagram
342107,2023-09-24 14:22:19,Variant,Pune,Android,Instagram
342107,2023-10-02 14:22:19,Variant,Pune,Android,Instagram
342107,2023-10-10 14:22:19,Variant,Pune,Android,Instagram
62359,2023-11-24 10:13:28,Control,Bangalore,iOS,Organic
62359,2023-12-02 10:13:28,Control,Bangalore,iOS,Organic
347181,2023-10-18 13:55:19,Variant,Mumbai,Android,Facebook
347181,2023-10-25 13:55:19,Variant,Mumbai,Android,Facebook
347181,2023-11-08 13:55:19,Variant,Mumbai,Android,Facebook
347181,2023-12-01 13:55:19,Variant,Mumbai,Android,Facebook
347181,2023-12-04 13:55:19,Variant,Mumbai,Android,Facebook
60052,2023-07-15 12:41:47,Control,Mumbai,Android,Facebook
60052,2023-07-18 12:41:47,Control,Mumbai,Android,Facebook
60052,2023-07-28 12:41:47,Control,Mumbai,Android,Facebook
60052,2023-08-05 12:41:47,Control,Mumbai,Android,Facebook
60052,2023-08-25 12:41:47,Control,Mumbai,Android,Facebook
198936,2023-11-20 20:20:49,Variant,Mumbai,Android,Organic
198936,2023-12-03 20:20:49,Variant,Mumbai,Android,Organic
198936,2023-12-15 20:20:49,Variant,Mumbai,Android,Organic
198936,2023-12-28 20:20:49,Variant,Mumbai,Android,Organic
198936,2024-01-07 20:20:49,Variant,Mumbai,Android,Organic
198936,2024-01-13 20:20:49,Variant,Mumbai,Android,Organic
348787,2023-09-30 12:35:44,Control,Bangalore,iOS,Organic
348787,2023-10-09 12:35:44,Control,Bangalore,iOS,Organic
348787,2023-10-16 12:35:44,Control,Bangalore,iOS,Organic
348787,2023-10-17 12:35:44,Control,Bangalore,iOS,Organic
184325,2023-08-24 14:39:43,Control,Chennai,Android,Referral
184325,2023-09-03 14:39:43,Control,Chennai,Android,Referral
184325,2023-10-05 14:39:43,Control,Chennai,Android,Referral
184325,2023-10-10 14:39:43,Control,Chennai,Android,Referral
42935,2024-01-04 11:39:34,Control,Pune,iOS,Facebook
42935,2024-01-16 11:39:34,Control,Pune,iOS,Facebook
42935,2024-01-24 11:39:34,Control,Pune,iOS,Facebook
42935,2024-02-06 11:39:34,Control,Pune,iOS,Facebook
42935,2024-02-23 11:39:34,Control,Pune,iOS,Facebook
200672,2023-10-29 17:40:38,Variant,Mumbai,Android,Instagram
200672,2023-11-08 17:40:38,Variant,Mumbai,Android,Instagram
200672,2023-11-23 17:40:38,Variant,Mumbai,Android,Instagram
75484,2023-09-06 08:56:29,Variant,Delhi,Android,Organic
75484,2023-09-30 08:56:29,Variant,Delhi,Android,Organic
75484,2023-10-11 08:56:29,Variant,Delhi,Android,Organic
378027,2023-08-22 22:46:47,Variant,Chennai,Android,Organic
378027,2023-09-23 22:46:47,Variant,Chennai,Android,Organic
378027,2023-10-08 22:46:47,Variant,Chennai,Android,Organic
93133,2023-11-01 10:53:24,Control,Delhi,Android,Referral
93133,2023-11-13 10:53:24,Control,Delhi,Android,Referral
93133,2023-11-14 10:53:24,Control,Delhi,Android,Referral
268958,2023-12-19 07:14:42,Control,Bangalore,Android,Referral
268958,2024-01-14 07:14:42,Control,Bangalore,Android,Referral
370017,2023-09-21 06:43:55,Control,Mumbai,iOS,Organic
370017,2023-10-01 06:43:55,Control,Mumbai,iOS,Organic
370017,2023-10-17 06:43:55,Control,Mumbai,iOS,Organic
370017,2023-11-03 06:43:55,Control,Mumbai,iOS,Organic
370017,2023-11-09 06:43:55,Control,Mumbai,iOS,Organic
146586,2023-08-28 16:37:59,Variant,Mumbai,Android,Instagram
146586,2023-08-29 16:37:59,Variant,Mumbai,Android,Instagram
146586,2023-08-30 16:37:59,Variant,Mumbai,Android,Instagram
146586,2023-09-14 16:37:59,Variant,Mumbai,Android,Instagram
146586,2023-09-26 16:37:59,Variant,Mumbai,Android,Instagram
146586,2023-10-06 16:37:59,Variant,Mumbai,Android,Instagram
350085,2023-09-15 20:13:09,Control,Hyderabad,Android,Google Ads
350085,2023-10-20 20:13:09,Control,Hyderabad,Android,Google Ads
292343,2023-09-15 13:21:30,Variant,Delhi,iOS,Instagram
292343,2023-09-16 13:21:30,Variant,Delhi,iOS,Instagram
292343,2023-09-16 13:21:30,Variant,Delhi,iOS,Instagram
84700,2023-11-19 17:10:58,Variant,Pune,Android,Instagram
84700,2023-11-20 17:10:58,Variant,Pune,Android,Instagram
84700,2023-11-24 17:10:58,Variant,Pune,Android,Instagram
84700,2023-12-01 17:10:58,Variant,Pune,Android,Instagram
84700,2024-01-04 17:10:58,Variant,Pune,Android,Instagram
53212,2023-12-27 05:48:48,Variant,Chennai,iOS,Google Ads
53212,2024-01-04 05:48:48,Variant,Chennai,iOS,Google Ads
53212,2024-01-20 05:48:48,Variant,Chennai,iOS,Google Ads
53212,2024-01-26 05:48:48,Variant,Chennai,iOS,Google Ads
373353,2023-07-13 16:27:14,Control,Hyderabad,Android,Organic
373353,2023-07-29 16:27:14,Control,Hyderabad,Android,Organic
373353,2023-08-02 16:27:14,Control,Hyderabad,Android,Organic
373353,2023-08-27 16:27:14,Control,Hyderabad,Android,Organic
373353,2023-09-01 16:27:14,Control,Hyderabad,Android,Organic
79255,2023-11-04 15:21:08,Control,Bangalore,Android,Google Ads
79255,2023-11-22 15:21:08,Control,Bangalore,Android,Google Ads
79255,2023-12-02 15:21:08,Control,Bangalore,Android,Google Ads
79255,2023-12-24 15:21:08,Control,Bangalore,Android,Google Ads
79255,2023-12-26 15:21:08,Control,Bangalore,Android,Google Ads
275689,2023-12-22 05:54:54,Control,Pune,Android,Organic
275689,2023-12-22 05:54:54,Control,Pune,Android,Organic
275689,2023-12-31 05:54:54,Control,Pune,Android,Organic
354719,2023-11-18 16:41:49,Variant,Chennai,Android,Google Ads
354719,2023-11-27 16:41:49,Variant,Chennai,Android,Google Ads
354719,2023-12-15 16:41:49,Variant,Chennai,Android,Google Ads
17495,2023-09-09 12:20:18,Variant,Bangalore,iOS,Organic
17495,2023-10-03 12:20:18,Variant,Bangalore,iOS,Organic
17495,2023-10-23 12:20:18,Variant,Bangalore,iOS,Organic
352247,2023-12-07 18:22:56,Control,Chennai,Android,Google Ads
352247,2023-12-07 18:22:56,Control,Chennai,Android,Google Ads
352247,2023-12-22 18:22:56,Control,Chennai,Android,Google Ads
352247,2023-12-23 18:22:56,Control,Chennai,Android,Google Ads
352247,2024-01-11 18:22:56,Control,Chennai,Android,Google Ads
300670,2023-12-01 02:42:12,Control,Chennai,Android,Organic
300670,2023-12-13 02:42:12,Control,Chennai,Android,Organic
300670,2023-12-30 02:42:12,Control,Chennai,Android,Organic
87747,2023-11-12 09:28:57,Variant,Mumbai,Android,Organic
87747,2023-11-15 09:28:57,Variant,Mumbai,Android,Organic
87747,2023-11-20 09:28:57,Variant,Mumbai,Android,Organic
87747,2023-12-05 09:28:57,Variant,Mumbai,Android,Organic
87747,2023-12-27 09:28:57,Variant,Mumbai,Android,Organic
326426,2023-09-23 00:42:30,Variant,Mumbai,Android,Organic
326426,2023-11-02 00:42:30,Variant,Mumbai,Android,Organic
326426,2023-11-12 00:42:30,Variant,Mumbai,Android,Organic
326426,2023-11-16 00:42:30,Variant,Mumbai,Android,Organic
131645,2023-09-10 09:08:14,Control,Hyderabad,iOS,Organic
131645,2023-09-27 09:08:14,Control,Hyderabad,iOS,Organic
131645,2023-10-11 09:08:14,Control,Hyderabad,iOS,Organic
131645,2023-10-12 09:08:14,Control,Hyderabad,iOS,Organic
131645,2023-11-02 09:08:14,Control,Hyderabad,iOS,Organic
129518,2023-10-26 11:27:09,Variant,Bangalore,Android,Google Ads
129518,2023-11-05 11:27:09,Variant,Bangalore,Android,Google Ads
129518,2023-11-10 11:27:09,Variant,Bangalore,Android,Google Ads
103005,2023-10-09 22:32:06,Control,Hyderabad,Android,Google Ads
103005,2023-10-12 22:32:06,Control,Hyderabad,Android,Google Ads
103005,2023-10-14 22:32:06,Control,Hyderabad,Android,Google Ads
103005,2023-11-15 22:32:06,Control,Hyderabad,Android,Google Ads
140477,2023-09-19 03:46:34,Control,Delhi,iOS,Referral
140477,2023-10-09 03:46:34,Control,Delhi,iOS,Referral
105164,2023-12-07 03:37:44,Variant,Bangalore,Android,Organic
105164,2023-12-27 03:37:44,Variant,Bangalore,Android,Organic
105164,2024-01-10 03:37:44,Variant,Bangalore,Android,Organic
105164,2024-01-16 03:37:44,Variant,Bangalore,Android,Organic
160957,2023-12-30 12:42:54,Variant,Hyderabad,iOS,Organic
160957,2024-01-01 12:42:54,Variant,Hyderabad,iOS,Organic
160957,2024-01-01 12:42:54,Variant,Hyderabad,iOS,Organic
160957,2024-01-13 12:42:54,Variant,Hyderabad,iOS,Organic
160957,2024-01-27 12:42:54,Variant,Hyderabad,iOS,Organic
160957,2024-02-03 12:42:54,Variant,Hyderabad,iOS,Organic
361509,2023-10-05 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-10-05 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-10-14 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-10-18 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-11-01 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-11-01 11:29:18,Variant,Hyderabad,Android,Organic
361509,2023-11-17 11:29:18,Variant,Hyderabad,Android,Organic
169478,2023-09-27 08:27:05,Control,Mumbai,Android,Organic
169478,2023-10-04 08:27:05,Control,Mumbai,Android,Organic
91192,2023-10-07 12:10:17,Variant,Chennai,Android,Instagram
