order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,signup_date,city,device_type,acquisition_channel,app_version,experiment_group,session_id,session_date,recommendation_seen,recommendation_clicked,restaurants_viewed,cart_created,order_completed,coupon_used
1476555,97991,Blue Ribbon Sushi Bar & Grill,Japanese,9.65,Weekend,,25,26,2023-07-15 20:59:20,Bangalore,Android,Organic,4.8.1,Variant,S100134,2024-01-12 06:25:48,1,0,3,0,1,0
1476862,58533,The Meatball Shop,Italian,29.2,Weekend,,31,24,2023-12-12 06:43:40,Mumbai,Android,Referral,4.9.0,Control,S100135,2024-01-15 01:04:35,0,0,4,0,1,0
1477117,104336,Nobu Next Door,Japanese,5.77,Weekday,4.0,29,24,2023-09-09 09:02:06,Delhi,Android,Facebook,4.8.1,Variant,S100136,2024-01-24 09:38:20,1,1,6,1,1,0
1478402,232582,Caf China,Chinese,32.93,Weekday,3.0,26,28,2023-08-29 20:57:16,Chennai,Android,Organic,4.9.0,Variant,S100137,2024-01-12 13:33:58,1,0,1,1,1,0
1477431,195927,Boqueria,Spanish,12.13,Weekend,5.0,30,20,2023-07-17 11:57:52,Hyderabad,Android,Instagram,4.8.1,Variant,S100138,2024-01-23 07:40:34,1,0,2,1,1,0
1477836,373689,Bareburger,American,12.08,Weekend,,29,20,2023-07-01 13:36:24,Delhi,Android,Organic,4.8.1,Variant,S100139,2024-01-05 09:33:09,1,1,6,1,1,0
1477376,370372,Blue Ribbon Fried Chicken,American,11.59,Weekday,,25,24,2023-11-02 20:51:18,Bangalore,Android,Google Ads,4.8.1,Variant,S100140,2024-01-30 01:57:47,1,1,7,1,1,1
1476835,264707,TAO,Japanese,9.56,Weekend,5.0,21,17,2023-09-14 21:09:28,Chennai,iOS,Organic,4.8.1,Control,S100141,2024-01-01 12:06:25,1,0,1,0,1,0
1477177,42385,Song Thai Restaurant & Bar,Thai,24.2,Weekend,5.0,21,26,2023-11-12 21:21:27,Bangalore,Android,Organic,4.8.1,Variant,S100142,2024-01-17 10:25:45,1,1,5,1,1,0
1478174,104555,Sushi of Gari,Japanese,29.34,Weekday,,32,25,2023-10-20 10:35:19,Bangalore,Android,Facebook,4.9.0,Control,S100143,2024-01-26 00:19:56,1,0,4,1,1,1
1478269,250494,The Meatball Shop,Italian,11.16,Weekday,5.0,22,28,2023-09-24 16:54:12,Mumbai,Android,Facebook,4.9.0,Variant,S100144,2024-01-30 09:24:08,1,0,2,0,1,1
1477369,139085,Shake Shack,American,24.25,Weekday,,32,24,2023-07-18 09:53:04,Hyderabad,Android,Organic,4.8.1,Variant,S100145,2024-01-02 06:25:56,1,0,1,1,1,1
1476969,198309,Blue Ribbon Sushi,Japanese,29.2,Weekend,,22,25,2023-12-17 04:09:15,Delhi,Android,Organic,4.9.0,Variant,S100146,2024-01-19 05:39:17,0,0,4,1,1,1
1477420,399478,Shake Shack,American,14.07,Weekend,,25,28,2023-07-26 19:41:59,Bangalore,iOS,Organic,4.9.0,Control,S100147,2024-01-24 20:31:23,1,1,4,1,1,0
1476663,40010,Parm,Italian,19.35,Weekend,4.0,35,19,2023-09-19 07:48:39,Bangalore,Android,Google Ads,4.8.1,Variant,S100148,2024-01-03 07:37:15,1,0,4,0,1,0
1477904,48131,RedFarm Hudson,Chinese,16.1,Weekend,4.0,23,29,2023-10-26 08:52:14,Delhi,Android,Instagram,4.9.0,Variant,S100149,2024-01-25 13:44:51,1,0,2,0,1,0
1478219,41692,Shake Shack,American,22.8,Weekend,,30,19,2023-11-25 05:07:22,Delhi,iOS,Instagram,4.8.1,Variant,S100150,2024-01-24 06:03:41,1,0,2,1,1,1
1477206,61305,Blue Ribbon Sushi Bar & Grill,Japanese,15.23,Weekend,,30,19,2023-12-23 11:20:18,Mumbai,iOS,Google Ads,4.9.0,Control,S100151,2024-01-14 21:44:42,1,1,7,1,1,0
1477337,123780,Five Guys Burgers and Fries,American,33.03,Weekend,,29,25,2023-07-21 02:31:35,Delhi,Android,Organic,4.8.1,Control,S100152,2024-01-07 06:38:55,1,0,4,1,1,1
1476809,385248,Shake Shack,American,12.95,Weekend,,27,18,2023-10-30 12:35:46,Mumbai,iOS,Organic,4.8.1,Control,S100153,2024-01-01 21:02:46,1,1,7,1,1,0
1477750,97806,Shake Shack,American,16.49,Weekend,5.0,32,22,2023-08-25 07:54:10,Bangalore,Android,Organic,4.9.0,Variant,S100154,2024-01-30 00:07:55,1,0,4,0,1,0
1476817,97079,Benihana,Japanese,29.05,Weekend,,25,26,2023-08-16 22:48:38,Hyderabad,Android,Organic,4.9.0,Control,S100155,2024-01-29 18:06:53,1,0,4,0,1,1
1476659,52463,RedFarm Broadway,Chinese,31.33,Weekend,3.0,33,23,2023-09-25 10:49:04,Hyderabad,Android,Organic,4.9.0,Variant,S100156,2024-01-20 16:34:00,1,0,4,1,1,0
1477609,105068,TAO,Japanese,16.01,Weekend,,26,16,2023-07-25 10:03:38,Bangalore,Android,Referral,4.9.0,Control,S100157,2024-01-12 09:25:46,1,0,2,0,1,0
1477616,128600,Tamarind TriBeCa,Indian,14.07,Weekend,4.0,26,21,2023-07-27 14:43:55,Hyderabad,Android,Google Ads,4.9.0,Control,S100158,2024-01-18 09:32:45,1,1,4,0,1,1
1476769,71791,Sushi of Gari 46,Japanese,8.83,Weekday,,31,33,2023-07-26 19:56:25,Chennai,Android,Referral,4.9.0,Control,S100159,2024-01-26 20:50:00,1,0,3,0,1,1
1477185,362068,The Kati Roll Company,Indian,33.03,Weekend,,35,21,2023-11-26 23:31:50,Mumbai,Android,Organic,4.9.0,Control,S100160,2024-01-02 11:32:28,1,1,8,1,1,0
1477752,298824,Shake Shack,American,16.25,Weekday,3.0,30,24,2023-11-09 05:04:57,Hyderabad,Android,Organic,4.8.1,Control,S100161,2024-01-19 20:11:20,1,0,1,1,1,1
1477239,94524,The Meatball Shop,Italian,22.36,Weekend,4.0,28,18,2023-11-06 15:22:16,Hyderabad,Android,Instagram,4.8.1,Variant,S100162,2024-01-05 15:51:30,1,0,2,1,1,0
1476590,342107,The Kati Roll Company,Indian,16.83,Weekend,4.0,26,20,2023-08-14 14:22:19,Pune,Android,Instagram,4.8.1,Variant,S100163,2024-01-06 18:37:26,1,1,6,1,1,0
1478305,62359,Rubirosa,Italian,8.0,Weekday,4.0,27,29,2023-10-27 10:13:28,Bangalore,iOS,Organic,4.8.1,Control,S100164,2024-01-30 11:53:41,1,0,1,1,1,1
1476751,347181,Blue Ribbon Sushi,Japanese,16.01,Weekend,,29,22,2023-10-18 13:55:19,Mumbai,Android,Facebook,4.9.0,Variant,S100165,2024-01-01 06:05:59,1,0,3,0,1,1
1477831,60052,RedFarm Broadway,Chinese,16.01,Weekday,4.0,23,27,2023-07-12 12:41:47,Mumbai,Android,Facebook,4.9.0,Control,S100166,2024-01-21 19:39:52,1,0,4,0,1,0
1477955,198936,Five Leaves,American,10.24,Weekday,,22,25,2023-11-15 20:20:49,Mumbai,Android,Organic,4.8.1,Variant,S100167,2024-01-23 14:48:29,1,0,4,0,1,0
1476568,348787,Otto Enoteca Pizzeria,Italian,19.4,Weekday,4.0,32,28,2023-09-21 12:35:44,Bangalore,iOS,Organic,4.9.0,Control,S100168,2024-01-22 06:45:56,1,0,2,1,1,0
1478391,184325,Pinto Nouveau Thai Bistro,Thai,19.35,Weekend,4.0,34,24,2023-08-22 14:39:43,Chennai,Android,Referral,4.9.0,Control,S100169,2024-01-03 15:29:36,1,0,4,1,1,0
1476725,42935,Barbounia,Mediterranean,13.97,Weekend,5.0,29,25,2023-12-28 11:39:34,Pune,iOS,Facebook,4.8.1,Control,S100170,2024-01-27 04:36:30,1,1,5,1,1,0
1476688,200672,Cafe Mogador,Middle Eastern,13.0,Weekend,,21,15,2023-10-27 17:40:38,Mumbai,Android,Instagram,4.8.1,Variant,S100171,2024-01-17 00:30:50,1,0,2,1,1,1
1477102,75484,Five Guys Burgers and Fries,American,13.05,Weekend,,34,27,2023-08-13 08:56:29,Delhi,Android,Organic,4.8.1,Variant,S100172,2024-01-01 16:58:07,1,0,2,1,1,0
1476878,378027,RedFarm Broadway,Chinese,8.49,Weekend,,24,16,2023-08-17 22:46:47,Chennai,Android,Organic,4.8.1,Variant,S100173,2024-01-12 17:29:03,1,0,2,0,1,0
1476805,93133,Parm,Italian,22.8,Weekday,5.0,33,33,2023-10-01 10:53:24,Delhi,Android,Referral,4.8.1,Control,S100174,2024-01-25 02:24:23,1,0,4,0,1,0
1478093,268958,Barbounia,Mediterranean,20.18,Weekend,5.0,29,19,2023-11-29 07:14:42,Bangalore,Android,Referral,4.9.0,Control,S100175,2024-01-26 15:26:43,1,0,4,1,1,0
1478201,370017,RedFarm Broadway,Chinese,19.59,Weekend,5.0,24,19,2023-09-11 06:43:55,Mumbai,iOS,Organic,4.8.1,Control,S100176,2024-01-18 07:36:16,1,1,8,0,1,0
1478032,146586,Dirty Bird to Go,American,19.4,Weekend,4.0,25,19,2023-08-11 16:37:59,Mumbai,Android,Instagram,4.8.1,Variant,S100177,2024-01-22 19:53:33,1,0,2,0,1,0
1476606,350085,The Meatball Shop,Italian,17.03,Weekday,,22,29,2023-09-02 20:13:09,Hyderabad,Android,Google Ads,4.9.0,Control,S100178,2024-01-06 02:09:52,1,0,2,0,1,1
1477570,292343,Amy Ruth's,Southern,16.11,Weekend,4.0,30,26,2023-07-25 13:21:30,Delhi,iOS,Instagram,4.9.0,Variant,S100179,2024-01-01 10:55:53,1,0,1,0,1,0
1476808,84700,Pepe Giallo,Italian,14.6,Weekday,3.0,32,24,2023-11-09 17:10:58,Pune,Android,Instagram,4.9.0,Variant,S100180,2024-01-27 12:10:27,1,1,8,1,1,1
1476610,53212,TAO,Japanese,12.27,Weekday,,26,29,2023-12-20 05:48:48,Chennai,iOS,Google Ads,4.8.1,Variant,S100181,2024-01-01 18:08:38,1,0,4,0,1,1
1476875,373353,indikitch,Indian,22.26,Weekend,,35,16,2023-07-06 16:27:14,Hyderabad,Android,Organic,4.8.1,Control,S100182,2024-01-09 20:35:13,1,0,2,1,1,0
1476829,79255,The Meatball Shop,Italian,6.79,Weekend,,26,15,2023-10-28 15:21:08,Bangalore,Android,Google Ads,4.9.0,Control,S100183,2024-01-18 17:21:06,1,0,4,1,1,1
1477366,275689,Han Dynasty,Chinese,14.12,Weekend,4.0,35,19,2023-11-25 05:54:54,Pune,Android,Organic,4.8.1,Control,S100184,2024-01-05 19:48:00,1,0,4,0,1,0
1477774,354719,The Meatball Shop,Italian,29.15,Weekend,5.0,34,20,2023-10-23 16:41:49,Chennai,Android,Google Ads,4.8.1,Variant,S100185,2024-01-09 22:05:46,1,0,1,1,1,0
1477209,17495,Prosperity Dumpling,Chinese,12.18,Weekday,,26,24,2023-09-01 12:20:18,Bangalore,iOS,Organic,4.9.0,Variant,S100186,2024-01-10 09:52:48,1,1,6,1,1,1
1478334,352247,Chipotle Mexican Grill 199 Delivery,Mexican,25.22,Weekend,4.0,27,22,2023-11-25 18:22:56,Chennai,Android,Google Ads,4.9.0,Control,S100187,2024-01-03 14:34:41,1,0,4,0,1,0
1477872,300670,Shake Shack,American,13.39,Weekend,,30,22,2023-11-26 02:42:12,Chennai,Android,Organic,4.9.0,Control,S100188,2024-01-17 05:06:44,1,0,3,0,1,0
1478417,87747,Blue Ribbon Fried Chicken,American,9.02,Weekend,5.0,31,15,2023-11-11 09:28:57,Mumbai,Android,Organic,4.9.0,Variant,S100189,2024-01-18 03:13:35,1,0,3,0,1,0
1477401,326426,Sushi of Gari,Japanese,29.15,Weekend,,34,24,2023-09-19 00:42:30,Mumbai,Android,Organic,4.9.0,Variant,S100190,2024-01-04 02:52:16,1,0,2,1,1,0
1477764,131645,Yama 49,Japanese,13.0,Weekday,5.0,24,32,2023-09-10 09:08:14,Hyderabad,iOS,Organic,4.8.1,Control,S100191,2024-01-28 22:49:36,1,0,2,1,1,0
1477835,129518,Blue Ribbon Fried Chicken,American,15.33,Weekday,4.0,24,29,2023-10-16 11:27:09,Bangalore,Android,Google Ads,4.8.1,Variant,S100192,2024-01-16 02:46:42,1,0,4,1,1,1
1476997,103005,Yama Japanese Restaurant,Japanese,14.55,Weekend,5.0,20,28,2023-09-18 22:32:06,Hyderabad,Android,Google Ads,4.8.1,Control,S100193,2024-01-03 01:23:09,1,1,6,1,1,1
1477519,140477,Momoya,Japanese,31.43,Weekend,,24,17,2023-09-07 03:46:34,Delhi,iOS,Referral,4.8.1,Control,S100194,2024-01-19 01:48:49,1,1,6,1,1,0
1477004,250494,Five Guys Burgers and Fries,American,33.03,Weekend,5.0,29,15,2023-09-24 16:54:12,Mumbai,Android,Facebook,4.9.0,Variant,S100195,2024-01-10 16:34:51,1,0,4,0,1,0
1477536,105164,Piccolo Angolo,Italian,15.91,Weekend,4.0,26,26,2023-12-07 03:37:44,Bangalore,Android,Organic,4.9.0,Variant,S100196,2024-01-26 17:26:49,1,0,4,0,1,1
1478313,160957,Momoya,Japanese,12.18,Weekend,4.0,27,25,2023-12-28 12:42:54,Hyderabad,iOS,Organic,4.9.0,Variant,S100197,2024-01-15 20:35:43,0,0,1,0,1,0
1477290,361509,Shake Shack,American,19.35,Weekday,,35,33,2023-09-26 11:29:18,Hyderabad,Android,Organic,4.9.0,Variant,S100198,2024-01-08 21:21:09,1,0,3,0,1,0
1476648,169478,RedFarm Broadway,Chinese,19.35,Weekend,,24,28,2023-09-14 08:27:05,Mumbai,Android,Organic,4.8.1,Control,S100199,2024-01-13 22:50:43,1,0,4,0,1,0
1476657,91192,Hill Country Fried Chicken,Southern,29.35,Weekend,4.0,26,24,2023-10-07 12:10:17,Chennai,Android,Instagram,4.8.1,Variant,S100200,2024-01-26 13:01:43,1,0,3,1,1,0
1478089,134294,Shake Shack,American,15.28,Weekday,4.0,30,29,2023-09-30 07:02:19,Hyderabad,Android,Organic,4.8.1,Control,S100201,2024-01-17 13:07:06,1,0,4,1,1,0
1478026,365225,Pepe Rosso To Go,Italian,12.23,Weekday,3.0,24,24,2023-10-29 10:22:04,Hyderabad,iOS,Organic,4.8.1,Control,S100202,2024-01-21 03:38:13,1,0,4,1,1,0
1477768,279895,Shake Shack,American,9.6,Weekday,4.0,35,28,2023-11-02 07:09:38,Delhi,Android,Organic,4.8.1,Variant,S100203,2024-01-30 14:37:11,1,0,3,0,1,0
1477424,81110,Han Dynasty,Chinese,12.95,Weekend,,20,25,2023-08-29 13:53:01,Bangalore,Android,Organic,4.9.0,Variant,S100204,2024-01-29 12:53:24,1,0,3,1,1,0
1478378,384391,Shake Shack,American,8.88,Weekend,5.0,27,23,2023-07-09 21:46:38,Hyderabad,Android,Organic,4.9.0,Control,S100205,2024-01-24 08:36:03,1,0,1,0,1,0
1477493,328357,Shake Shack,American,15.96,Weekend,3.0,30,21,2023-08-31 06:14:55,Bangalore,Android,Referral,4.9.0,Variant,S100206,2024-01-02 05:28:01,1,0,4,0,1,0
1478092,41318,Jack's Wife Freda,Mediterranean,15.47,Weekend,5.0,33,16,2023-12-26 20:28:22,Hyderabad,Android,Google Ads,4.9.0,Variant,S100207,2024-01-20 05:38:29,1,0,2,1,1,0
1477150,92832,Five Guys Burgers and Fries,American,12.23,Weekend,5.0,22,22,2023-11-12 21:53:52,Bangalore,Android,Organic,4.9.0,Control,S100208,2024-01-02 06:34:38,1,0,2,1,1,1
1478157,58871,Shake Shack,American,8.05,Weekday,4.0,25,27,2023-10-01 06:16:19,Bangalore,iOS,Organic,4.9.0,Control,S100209,2024-01-23 04:07:11,1,0,4,1,1,1
1478343,231042,Momoya,Japanese,8.54,Weekday,4.0,28,29,2023-08-08 13:17:48,Hyderabad,Android,Organic,4.8.1,Control,S100210,2024-01-25 12:50:23,1,0,4,1,1,0
1476860,336162,Nobu Next Door,Japanese,29.15,Weekday,5.0,28,25,2023-08-07 16:33:35,Hyderabad,Android,Organic,4.8.1,Control,S100211,2024-01-17 23:29:36,1,0,4,0,1,1
1477675,76907,Han Dynasty,Chinese,7.23,Weekend,5.0,21,18,2023-07-11 02:52:51,Chennai,Android,Organic,4.8.1,Variant,S100212,2024-01-17 06:01:44,1,1,4,1,1,1
1476799,389740,L'Express,French,19.69,Weekend,3.0,26,17,2023-09-04 10:37:17,Hyderabad,Android,Facebook,4.9.0,Variant,S100213,2024-01-24 05:49:47,1,0,2,0,1,1
1476598,41168,Parm,Italian,12.13,Weekend,3.0,34,22,2023-11-07 21:04:36,Mumbai,Android,Google Ads,4.9.0,Control,S100214,2024-01-20 04:51:06,1,0,2,0,1,0
1477277,59749,Bareburger,American,16.49,Weekday,,31,27,2023-12-06 23:56:06,Mumbai,Android,Referral,4.8.1,Control,S100215,2024-01-25 20:53:35,1,0,2,0,1,1
1476682,86731,Mission Cantina,Mexican,12.08,Weekend,,30,18,2023-07-27 16:23:33,Bangalore,Android,Facebook,4.8.1,Control,S100216,2024-01-04 14:39:15,1,0,4,0,1,1
1477047,42832,5 Napkin Burger,American,9.27,Weekend,,34,30,2023-11-19 22:00:06,Bangalore,iOS,Organic,4.9.0,Variant,S100217,2024-01-26 13:48:19,1,1,4,1,1,0
1478173,91005,Han Dynasty,Chinese,24.25,Weekend,5.0,33,26,2023-07-12 06:25:48,Mumbai,Android,Organic,4.9.0,Variant,S100218,2024-01-11 12:58:01,1,0,4,0,1,0
1477528,128963,Han Dynasty,Chinese,5.67,Weekday,4.0,21,31,2023-08-08 16:53:34,Bangalore,Android,Referral,4.8.1,Control,S100219,2024-01-19 14:33:38,1,0,1,1,1,0
1478426,124085,Blue Ribbon Sushi Bar & Grill,Japanese,14.12,Weekend,3.0,21,24,2023-09-20 18:25:46,Pune,Android,Google Ads,4.8.1,Control,S100220,2024-01-02 15:34:43,1,0,1,1,1,1
1476696,231061,Han Dynasty,Chinese,33.03,Weekday,,33,31,2023-08-27 20:18:15,Pune,Android,Organic,4.8.1,Variant,S100221,2024-01-24 12:49:10,1,1,7,1,1,0
1478189,105138,Han Dynasty,Chinese,8.97,Weekend,4.0,33,19,2023-10-20 03:14:43,Bangalore,iOS,Google Ads,4.9.0,Variant,S100222,2024-01-27 18:13:07,1,0,4,0,1,0
1477532,95164,Amma,Indian,8.88,Weekday,4.0,27,24,2023-09-10 22:43:24,Hyderabad,Android,Organic,4.9.0,Control,S100223,2024-01-05 15:38:16,1,1,6,1,1,0
1477324,263426,Blue Ribbon Sushi Izakaya,Japanese,12.13,Weekday,5.0,30,29,2023-11-15 06:11:43,Bangalore,Android,Referral,4.8.1,Control,S100224,2024-01-26 06:07:28,1,0,1,1,1,1
1476698,142461,Delicatessen,American,11.64,Weekend,,27,27,2023-08-30 02:39:02,Pune,Android,Organic,4.9.0,Variant,S100225,2024-01-06 12:31:35,1,0,4,0,1,0
1478290,263199,Sushi of Gari 46,Japanese,31.43,Weekend,4.0,35,23,2023-08-04 05:57:14,Mumbai,Android,Instagram,4.8.1,Variant,S100226,2024-01-01 19:48:15,0,0,3,0,1,0
1476919,387227,Blue Ribbon Sushi Bar & Grill,Japanese,13.15,Weekend,5.0,30,30,2023-12-15 22:55:46,Mumbai,Android,Google Ads,4.9.0,Variant,S100227,2024-01-09 14:39:34,1,0,4,0,1,0
1477247,385559,Blue Ribbon Fried Chicken,American,14.02,Weekend,5.0,20,28,2023-08-22 22:38:13,Bangalore,Android,Referral,4.9.0,Variant,S100228,2024-01-11 06:25:21,1,0,4,0,1,0
1477794,127149,Sarabeth's East,American,9.41,Weekend,,25,16,2023-09-16 15:02:51,Delhi,Android,Organic,4.9.0,Variant,S100229,2024-01-13 05:32:11,1,0,3,0,1,0
1477048,200074,Osteria Morini,Italian,9.07,Weekend,,33,16,2023-11-07 10:42:01,Hyderabad,iOS,Google Ads,4.9.0,Variant,S100230,2024-01-10 13:23:36,1,0,2,0,1,0
1477615,136876,Rubirosa,Italian,14.07,Weekend,5.0,35,16,2023-07-01 12:06:25,Bangalore,Android,Google Ads,4.9.0,Control,S100231,2024-01-05 08:05:05,1,0,2,1,1,0
1476566,103884,S'MAC,American,14.46,Weekend,,34,17,2023-12-10 01:40:57,Chennai,iOS,Organic,4.9.0,Control,S100232,2024-01-22 11:48:46,1,1,5,0,1,1
1477310,38612,Vanessa's Dumplings,Chinese,6.7,Weekend,5.0,20,17,2023-12-18 15:35:08,Bangalore,iOS,Organic,4.9.0,Control,S100233,2024-01-20 04:47:25,1,0,3,0,1,0
1477758,334619,Blue Ribbon Sushi Izakaya,Japanese,14.07,Weekday,4.0,24,26,2023-11-10 11:23:41,Bangalore,Android,Organic,4.8.1,Control,S100234,2024-01-24 10:59:53,1,0,1,1,1,0
1477765,92996,Tamarind TriBeCa,Indian,19.45,Weekend,4.0,29,19,2023-07-30 09:24:08,Bangalore,Android,Google Ads,4.9.0,Variant,S100235,2024-01-07 10:03:14,1,0,3,1,1,0
1476753,195723,Cafe Habana,Mexican,13.97,Weekday,3.0,34,28,2023-07-02 06:25:56,Hyderabad,Android,Organic,4.8.1,Variant,S100236,2024-01-02 17:01:58,1,1,6,1,1,1
1476759,268958,Sushi of Gari 46,Japanese,12.22,Weekend,4.0,24,20,2023-11-29 07:14:42,Bangalore,Android,Referral,4.9.0,Control,S100237,2024-01-08 11:14:23,1,0,3,0,1,1
1477333,111356,Bhatti Indian Grill,Indian,29.25,Weekend,5.0,21,15,2023-07-19 05:39:17,Mumbai,Android,Organic,4.9.0,Variant,S100238,2024-01-26 12:24:24,1,0,1,1,1,0
1476830,361509,Cafeteria,American,17.03,Weekend,,34,20,2023-09-26 11:29:18,Hyderabad,Android,Organic,4.9.0,Variant,S100239,2024-01-02 16:57:23,1,0,1,0,1,0
1478227,367591,Taro Sushi,Japanese,16.05,Weekday,5.0,35,32,2023-12-17 11:46:35,Bangalore,Android,Instagram,4.9.0,Variant,S100240,2024-01-18 13:59:23,1,0,4,0,1,0
1476789,103005,Yama Japanese Restaurant,Japanese,17.08,Weekend,5.0,28,15,2023-09-18 22:32:06,Hyderabad,Android,Google Ads,4.8.1,Control,S100241,2024-01-05 07:46:56,1,1,6,1,1,0
1477603,399121,Blue Ribbon Sushi,Japanese,11.3,Weekday,,24,24,2023-11-21 16:53:47,Delhi,Android,Organic,4.9.0,Control,S100242,2024-01-08 22:49:36,1,1,5,1,1,1
1478246,260680,Delicatessen,American,32.98,Weekend,5.0,34,16,2023-12-26 19:00:59,Hyderabad,Android,Referral,4.9.0,Control,S100243,2024-01-17 08:54:07,1,1,5,1,1,0
1476931,124838,Hill Country Fried Chicken,Southern,29.15,Weekend,5.0,33,25,2023-11-25 22:52:27,Mumbai,iOS,Organic,4.9.0,Variant,S100244,2024-01-29 14:43:09,1,1,5,1,1,0
1477029,295111,The Meatball Shop,Italian,13.0,Weekday,5.0,23,26,2023-10-30 15:54:59,Hyderabad,Android,Organic,4.8.1,Variant,S100245,2024-01-02 08:43:16,1,0,4,1,1,0
1476849,42052,Pepe Rosso To Go,Italian,13.73,Weekend,,21,28,2023-10-05 03:21:01,Hyderabad,Android,Instagram,4.9.0,Variant,S100246,2024-01-15 08:44:42,0,1,6,1,1,1
1478179,52832,Han Dynasty,Chinese,12.23,Weekend,3.0,33,27,2023-07-24 06:03:41,Mumbai,iOS,Organic,4.8.1,Variant,S100247,2024-01-12 11:03:18,1,1,8,1,1,0
1477679,120833,Bareburger,American,16.25,Weekend,,29,15,2023-07-14 21:44:42,Bangalore,Android,Referral,4.8.1,Variant,S100248,2024-01-09 01:59:36,1,0,4,1,1,0
1477810,94483,Bistango,Italian,24.2,Weekend,,28,21,2023-07-07 06:38:55,Bangalore,Android,Referral,4.8.1,Variant,S100249,2024-01-28 09:24:56,1,0,2,1,1,0
1477342,49631,The Meatball Shop,Italian,14.31,Weekend,,23,17,2023-11-14 20:03:05,Chennai,Android,Google Ads,4.9.0,Control,S100250,2024-01-29 16:05:54,1,0,1,0,1,0
1478133,114085,Blue Ribbon Sushi Bar & Grill,Japanese,19.4,Weekend,,28,20,2023-08-19 10:07:50,Pune,Android,Google Ads,4.9.0,Variant,S100251,2024-01-09 01:53:22,1,0,1,1,1,1
1477756,251607,Shake Shack,American,14.12,Weekday,,31,28,2023-09-16 13:12:59,Hyderabad,iOS,Organic,4.9.0,Variant,S100252,2024-01-19 09:06:55,1,1,6,0,1,1
1477721,72339,Donburi-ya,Japanese,14.7,Weekend,,30,27,2023-08-11 05:08:40,Bangalore,Android,Organic,4.9.0,Control,S100253,2024-01-19 06:39:19,1,0,4,1,1,0
1476952,229946,Balthazar Boulangerie,French,15.52,Weekend,,21,29,2023-09-18 09:33:26,Mumbai,Android,Google Ads,4.8.1,Variant,S100254,2024-01-11 12:01:57,1,0,4,1,1,0
1477587,92726,Hatsuhana,Japanese,8.97,Weekend,4.0,25,26,2023-07-29 18:06:53,Hyderabad,iOS,Referral,4.8.1,Control,S100255,2024-01-29 18:22:47,1,0,2,1,1,1
1478210,320493,Vanessa's Dumplings,Chinese,29.2,Weekday,,27,30,2023-08-03 15:36:00,Bangalore,iOS,Instagram,4.9.0,Variant,S100256,2024-01-04 17:13:04,1,1,8,1,1,0
1477887,69348,RedFarm Broadway,Chinese,11.64,Weekend,3.0,26,21,2023-11-07 07:06:40,Bangalore,iOS,Instagram,4.9.0,Control,S100257,2024-01-22 09:06:31,1,0,3,0,1,0
1478366,270149,Samurai Mama,Japanese,11.64,Weekend,5.0,21,18,2023-09-07 05:39:04,Delhi,Android,Instagram,4.9.0,Variant,S100258,2024-01-18 00:38:11,0,0,2,1,1,0
1478279,354016,Waverly Diner,American,19.4,Weekend,5.0,25,23,2023-12-05 00:40:58,Mumbai,Android,Referral,4.8.1,Control,S100259,2024-01-08 17:37:14,0,0,2,0,1,1
1476819,104548,Tarallucci e Vino Restaurant,Italian,29.1,Weekday,,28,33,2023-11-21 21:44:55,Mumbai,iOS,Organic,4.8.1,Control,S100260,2024-01-05 09:08:00,1,0,2,0,1,0
1477394,105754,Momoya,Japanese,14.02,Weekday,4.0,24,30,2023-09-04 22:37:49,Bangalore,iOS,Organic,4.9.0,Variant,S100261,2024-01-25 15:37:43,1,0,1,0,1,1
1476667,157578,PJ Clarke's,American,6.11,Weekend,4.0,27,25,2023-07-26 20:50:00,Bangalore,iOS,Instagram,4.9.0,Control,S100262,2024-01-10 03:59:31,1,0,4,0,1,1
1476975,350373,Blue Ribbon Fried Chicken,American,12.23,Weekend,4.0,21,26,2023-09-18 23:02:11,Bangalore,Android,Referral,4.8.1,Control,S100263,2024-01-06 19:12:37,1,0,1,1,1,1
1477909,47440,Blue Ribbon Fried Chicken,American,12.18,Weekend,,31,23,2023-08-20 00:37:32,Mumbai,Android,Organic,4.9.0,Control,S100264,2024-01-03 03:13:43,1,1,7,1,1,0
1476579,85633,The Meatball Shop,Italian,24.2,Weekend,5.0,24,24,2023-09-06 09:16:24,Bangalore,Android,Instagram,4.9.0,Variant,S100265,2024-01-21 06:44:50,1,1,4,0,1,1
1477286,110091,The Meatball Shop,Italian,12.18,Weekend,,27,17,2023-07-05 15:51:30,Bangalore,iOS,Instagram,4.9.0,Control,S100266,2024-01-11 13:28:15,1,0,1,0,1,0
1478436,95164,Amma,Indian,17.03,Weekend,,28,19,2023-09-10 22:43:24,Hyderabad,Android,Organic,4.9.0,Control,S100267,2024-01-21 16:05:54,1,0,2,0,1,0
1476685,96877,The Meatball Shop,Italian,22.26,Weekday,4.0,30,26,2023-11-29 09:52:38,Delhi,Android,Referral,4.8.1,Control,S100268,2024-01-02 13:01:12,1,0,1,1,1,0
1477912,261400,The Meatball Shop,Italian,19.45,Weekday,5.0,31,32,2023-07-30 11:53:41,Bangalore,Android,Organic,4.9.0,Variant,S100269,2024-01-09 21:17:16,1,1,6,1,1,0
